review_time,positive_review,negative_review,problems_solved,rating,reviews,sentiment_score,positive_sentiment,negative_sentiment
2017-06-16,Monster is a job board that you can either post your role on to get applicants or source and look at applicants for a role you have open.Review collected by and hosted on G2.com.,When I recruited for a more skilled labor set I used monster a lot and actually found a good amount of candidates through the search. I felt like the system was was easy to sort through and find candidates that were relevant. I like that it's a job board regardless I can post on and hope to be connected with the right candidate and get my job more exposure.Review collected by and hosted on G2.com.,I think it really depends on what talent pool you are looking to connect with. I find that a more skilled labor force tend to put their resumes on Monster.Review collected by and hosted on G2.com.,3.0,"['monster', 'job', 'board', 'either', 'post', 'role', 'get', 'applicants', 'source', 'look', 'applicants', 'role', 'collected', 'hosted', 'recruited', 'skilled', 'labor', 'set', 'used', 'monster', 'lot', 'actually', 'found', 'good', 'amount', 'candidates', 'search', 'felt', 'like', 'system', 'easy', 'sort', 'find', 'candidates', 'relevant', 'like', 'job', 'board', 'regardless', 'post', 'hope', 'connected', 'right', 'candidate', 'get', 'job', 'collected', 'hosted']",0.20744047619047618,0.0,0.41488095238095235
2017-12-06,Monster is very easy and useful for recruiting. You are able to narrow down and find exactly the types of candidates you are looking for.Review collected by and hosted on G2.com.,I think the best part is the search section.Review collected by and hosted on G2.com.,No dislikes but it would be nice to have unlimited clicks.Review collected by and hosted on G2.com.,5.0,"['monster', 'easy', 'useful', 'recruiting', 'able', 'narrow', 'find', 'exactly', 'types', 'candidates', 'looking', 'collected', 'hosted', 'think', 'best', 'part', 'search', 'collected', 'hosted']",0.6048148148148148,0.2096296296296296,1.0
2017-12-06,Monster is used to help find applicant for job postings.Review collected by and hosted on G2.com.,The quality of the candiates is much higher than other sources that I have used in the past.Review collected by and hosted on G2.com.,Definitely use this over other sources.Review collected by and hosted on G2.com.,5.0,"['monster', 'used', 'help', 'find', 'applicant', 'job', 'collected', 'hosted', 'quality', 'candiates', 'much', 'higher', 'sources', 'used', 'collected', 'hosted']",0.03125,0.0,0.0625
2017-10-13,I have used Monster.com as a job-seeker and as a recruiter. I prefer the tool as a recruiter.Review collected by and hosted on G2.com.,"I like the visibility of the product as a recruiter, however my dislikes are related to using this site as a job-seeker.Review collected by and hosted on G2.com.","The spam response and not-truly-qualified-job postings can become annoying and troublesome as a job seeker. After posting my resume while passively job-seeking, I removed it following three days of random recruiter and spam calls. The ads were ridiculously troublesome for me to overcome.Review collected by and hosted on G2.com.",2.0,"['used', 'recruiter', 'prefer', 'tool', 'collected', 'hosted', 'like', 'visibility', 'product', 'recruiter', 'however', 'dislikes', 'related', 'using', 'site', 'collected', 'hosted']",0.0,0.0,0.0
2017-12-06,I use Monster to source candidates for my open IT positions.Review collected by and hosted on G2.com.,I like the ability to be as inclusive on the details as I possibly can.Review collected by and hosted on G2.com.,I highly recommend Monster to those who seek niche skills when recruiting.Review collected by and hosted on G2.com.,4.5,"['use', 'monster', 'source', 'candidates', 'open', 'collected', 'hosted', 'like', 'ability', 'inclusive', 'details', 'possibly', 'collected', 'hosted']",0.0,0.0,0.0
2017-10-27,Great site for searching for candidates and jobs.Review collected by and hosted on G2.com.,Very user friendly and the search screen gives basic information.Review collected by and hosted on G2.com.,I cannot think of anything I dislike about Monster.Review collected by and hosted on G2.com.,5.0,"['great', 'site', 'searching', 'candidates', 'collected', 'hosted', 'user', 'friendly', 'search', 'screen', 'gives', 'basic', 'collected', 'hosted']",0.49583333333333335,0.8,0.19166666666666665
2017-09-19,"Great job board, with great search and posting capabilities.Review collected by and hosted on G2.com.",This tool is very easy to use.  From posting to candidate searching. Training is always available.Review collected by and hosted on G2.com.,i wish response rate to jobs was better.  Sometimes the rate is low or the candidate match is low.Review collected by and hosted on G2.com.,2.5,"['great', 'job', 'board', 'great', 'search', 'posting', 'collected', 'hosted', 'tool', 'easy', 'use', 'posting', 'candidate', 'searching', 'training', 'always', 'collected', 'hosted']",0.6816666666666666,0.8,0.5633333333333334
2017-06-22,"I use monster everyday for sifting through resumes, searching for candidates, and finding qualified candidates to fill internal positions for my company as well as for my clients.Review collected by and hosted on G2.com.","I like the interface of monster, it is easy to navigate. I also like that I am able to search back candidates who have updated their resume 1 day back, 2 days back, 3 days, etc.. I do not have to go from 1 day to 1 week. I also like the ability to save searches.Review collected by and hosted on G2.com.","I wish that I could note candidates who I have already reviewed and passed on so I don't spend time reviewing candidates day after day. I also wish i had the ability to click on one resume, and then search through and click next from there, rather than having to click back to search results and clicking resumes.Review collected by and hosted on G2.com.",3.5,"['use', 'monster', 'everyday', 'sifting', 'resumes', 'searching', 'candidates', 'finding', 'qualified', 'candidates', 'fill', 'internal', 'positions', 'company', 'well', 'collected', 'hosted', 'like', 'interface', 'monster', 'easy', 'navigate', 'also', 'like', 'able', 'search', 'back', 'candidates', 'updated', 'resume', 'day', 'back', 'days', 'back', 'days', 'etc', 'go', 'day', 'week', 'also', 'like', 'ability', 'save', 'collected', 'hosted']",0.043333333333333335,-0.1,0.18666666666666668
2017-12-06,Monster helps me find qualified candidates for a diverse set of jobs I am hiring for.Review collected by and hosted on G2.com.,How many requirements I can add to really help me narrow down my searchReview collected by and hosted on G2.com.,Do not limit resume veiwsReview collected by and hosted on G2.com.,4.0,"['monster', 'helps', 'find', 'qualified', 'candidates', 'diverse', 'set', 'jobs', 'hiring', 'collected', 'hosted', 'many', 'requirements', 'add', 'really', 'help', 'narrow', 'searchreview', 'collected', 'hosted']",0.04305555555555554,0.0,0.08611111111111108
2017-09-25,It allows me to use keywords to find people with certain skillsets.Review collected by and hosted on G2.com.,Using key words to review resumes of candidatesReview collected by and hosted on G2.com.,The candidates that come up are not always current profilesReview collected by and hosted on G2.com.,2.5,"['allows', 'use', 'keywords', 'find', 'people', 'certain', 'collected', 'hosted', 'using', 'key', 'words', 'review', 'resumes', 'candidatesreview', 'collected', 'hosted']",0.10714285714285714,0.21428571428571427,0.0
2017-07-03,"Monster has helped me find qualified candidates for job opportunities in various parts of the country. I have used this website various times while staffing for very niche roles, especially.Review collected by and hosted on G2.com.",The website is very easy to navigate and there are many different ways to sort through the resumes.Review collected by and hosted on G2.com.,Use this site for recruiting purposes.Review collected by and hosted on G2.com.,4.0,"['monster', 'helped', 'find', 'qualified', 'candidates', 'job', 'opportunities', 'various', 'parts', 'country', 'used', 'website', 'various', 'times', 'staffing', 'niche', 'roles', 'collected', 'hosted', 'website', 'easy', 'navigate', 'many', 'different', 'ways', 'sort', 'collected', 'hosted']",0.21055555555555558,0.06666666666666667,0.3544444444444445
2017-06-15,"I'm a Sr. Technical Recruiter; my company uses job boards like Monster and its competitors to source talent, post openings, and research the talent market more broadly.  Monster doesn't completely fall on its face, but it also doesn't have a specialty to compare with the competitors.  CareerBuilder and Indeed have huge (broad and deep) numbers of resumes to search.  IT specific boards like Dice or GitHub have more effective/relevant search results.  LinkedIn offers the greatest amount of information per person.  So on and so forth.  Monster is behind all of these companies in these areas.  Have I found someone to place for an opening on Monster? Yes.  But not nearly as many or as easily as with these other options.Review collected by and hosted on G2.com.",Simple interface made it easy to use most of the time.Review collected by and hosted on G2.com.,Look at other options first. Most others will offer better ROI.Review collected by and hosted on G2.com.,2.5,"['technical', 'recruiter', 'company', 'uses', 'job', 'boards', 'like', 'monster', 'competitors', 'source', 'talent', 'post', 'openings', 'research', 'talent', 'market', 'broadly', 'monster', 'completely', 'fall', 'face', 'also', 'specialty', 'compare', 'competitors', 'careerbuilder', 'indeed', 'huge', 'broad', 'deep', 'numbers', 'resumes', 'search', 'specific', 'boards', 'like', 'dice', 'github', 'search', 'results', 'linkedin', 'offers', 'greatest', 'amount', 'information', 'per', 'person', 'forth', 'monster', 'behind', 'companies', 'areas', 'found', 'someone', 'place', 'opening', 'monster', 'yes', 'nearly', 'many', 'easily', 'collected', 'hosted', 'simple', 'interface', 'made', 'easy', 'use', 'collected', 'hosted']",0.23500000000000001,0.1588888888888889,0.3111111111111111
2017-06-15,Post jobs on Monster to attract great technology candidates across Canada.Review collected by and hosted on G2.com.,Easy to put in place job placements across Canada.Review collected by and hosted on G2.com.,Easy to use but not so good at getting qualified candidates.Review collected by and hosted on G2.com.,3.0,"['post', 'jobs', 'monster', 'attract', 'great', 'technology', 'candidates', 'across', 'collected', 'hosted', 'easy', 'put', 'place', 'job', 'placements', 'across', 'collected', 'hosted']",0.6166666666666667,0.8,0.43333333333333335
2017-02-08,"I am a recruiter and we use the Bullhorn Staffing ATS.  Our company takes advantage of the Monster-US integration that Bullhorn offers.  It helps with sourcing and vetting candidates directly within Bullhorn.  There are many great features that the Monster/Bullhorn integration has provided, and very few critiques that I have about it.Review collected by and hosted on G2.com.","I like that Monster gives you the direct contact information for candidates from their monster profile, and not just from their resume.  I also like that it gives the user the ability to track which resumes have already been viewed.Review collected by and hosted on G2.com.","Great tool for sourcing candidates for jobs in all industries.  It is also great for reviewing resumes, finding contact information for clients, and posting jobs.  The integration option for Bullhorn ATS is great and has a lot of great features, but there are a few improvements that I would suggest.  Would definitely recommend using as a recruiter for a recruiting and staffing company.Review collected by and hosted on G2.com.",5.0,"['recruiter', 'use', 'bullhorn', 'staffing', 'ats', 'company', 'takes', 'advantage', 'integration', 'bullhorn', 'offers', 'helps', 'sourcing', 'vetting', 'candidates', 'directly', 'within', 'bullhorn', 'many', 'great', 'features', 'integration', 'provided', 'critiques', 'collected', 'hosted', 'like', 'monster', 'gives', 'direct', 'contact', 'information', 'candidates', 'monster', 'profile', 'resume', 'also', 'like', 'gives', 'user', 'ability', 'track', 'resumes', 'already', 'collected', 'hosted']",0.174,0.248,0.1
2017-06-14,"Comes in handy for occasional positions; however, I don't find the UI to be very intuitive and I dislike that the resumes open in a pop out tab as opposed to having a flip view like some other job sites.Review collected by and hosted on G2.com.",Lots of good search options! Also has a large user database.Review collected by and hosted on G2.com.,"I would recommend other job boards first, but Monster does have a large resume base and good search functions.Review collected by and hosted on G2.com.",2.0,"['comes', 'handy', 'occasional', 'positions', 'however', 'find', 'ui', 'intuitive', 'dislike', 'resumes', 'open', 'pop', 'tab', 'opposed', 'flip', 'view', 'like', 'job', 'collected', 'hosted', 'lots', 'good', 'search', 'options', 'also', 'large', 'user', 'collected', 'hosted']",0.33982142857142855,0.135,0.5446428571428571
2017-06-22,"I use Monster on a daily basis to help me find quality candidates to fill requisitions that range from healthcare to IT. The search features are very user friendly and allow me to target a specific kind of candidate easily. I have noticed that the quality of candidates is very high as well, with close to perfect match.Review collected by and hosted on G2.com.","I feel that the search feature on Monster is very well organized. I have noticed that the advanced search features really help me to narrow down candidates so I can truly reach my target candidates based on practically any measures -- education experience, years of experience, and even location!Review collected by and hosted on G2.com.","Sometimes I come across a ""dud"" candidate. Unfortunately, this is not really something that the tool itself can resolve. Perhaps adding screening features would help us block out ""fake"" candidates.Review collected by and hosted on G2.com.",4.5,"['use', 'monster', 'daily', 'basis', 'help', 'find', 'quality', 'candidates', 'fill', 'requisitions', 'range', 'healthcare', 'search', 'features', 'user', 'friendly', 'allow', 'target', 'specific', 'kind', 'candidate', 'easily', 'noticed', 'quality', 'candidates', 'high', 'well', 'close', 'perfect', 'collected', 'hosted', 'feel', 'search', 'feature', 'monster', 'well', 'organized', 'noticed', 'advanced', 'search', 'features', 'really', 'help', 'narrow', 'candidates', 'truly', 'reach', 'target', 'candidates', 'based', 'practically', 'measures', 'education', 'experience', 'years', 'experience', 'even', 'location', 'review', 'collected', 'hosted']",0.22046527777777777,0.35204166666666664,0.0888888888888889
2017-09-19,"Monster always helps me finding the right and qualified candidates for the IT staffing needs I have to filled for my customers.  Anything for direct-hire, long-term contract, short-term, and projects.Review collected by and hosted on G2.com.",I enjoy using Monsters because I find skilled candidates for the jobs I'm sourcing/recruiting.Review collected by and hosted on G2.com.,Candidates who don't take down their resumes from the system when they are no longer seeking employment.Review collected by and hosted on G2.com.,4.5,"['monster', 'always', 'helps', 'finding', 'right', 'qualified', 'candidates', 'staffing', 'needs', 'filled', 'customers', 'anything', 'contract', 'collected', 'hosted', 'enjoy', 'using', 'monsters', 'find', 'skilled', 'candidates', 'jobs', 'collected', 'hosted']",0.39642857142857146,0.34285714285714286,0.45
2017-06-15,Job posting for various junior STEM positions.Review collected by and hosted on G2.com.,"I liked how easy to use the platform was, and that pricing was competitive.Review collected by and hosted on G2.com.","In my experience, despite of being easy to use, it took a while to format the posting until it looked ready.Review collected by and hosted on G2.com.",2.5,"['job', 'posting', 'various', 'junior', 'stem', 'collected', 'hosted', 'liked', 'easy', 'use', 'platform', 'pricing', 'collected', 'hosted']",0.2583333333333333,0.0,0.5166666666666666
2017-06-16,Wanted to hire CDL/A Drivers - didn't get one application through our paid ad. Very disappointed.Review collected by and hosted on G2.com.,Easy to use & widely known but didn't work for the position we had available.Review collected by and hosted on G2.com.,Monster is good for many positions - just not truck drivers.Review collected by and hosted on G2.com.,2.5,"['wanted', 'hire', 'drivers', 'get', 'one', 'application', 'paid', 'ad', 'collected', 'hosted', 'easy', 'use', 'widely', 'known', 'work', 'position', 'collected', 'hosted']",0.18333333333333335,0.2,0.16666666666666669
2017-04-13,I use Monster for recruiting. They have alot of tools to help identify the candidates that are suited to the jobs I need to fill.Review collected by and hosted on G2.com.,I like the user interface. It's easy to use and they have helpful tools to narrow down qualified candidates. I like that they offer an option for an auto response to go out to candidates when they apply for a position.Review collected by and hosted on G2.com.,I'd recommend giving Monster a try. They have a good recruiting product.Review collected by and hosted on G2.com.,3.5,"['use', 'monster', 'recruiting', 'alot', 'tools', 'help', 'identify', 'candidates', 'suited', 'jobs', 'need', 'collected', 'hosted', 'like', 'user', 'interface', 'easy', 'use', 'helpful', 'tools', 'narrow', 'qualified', 'candidates', 'like', 'offer', 'option', 'auto', 'response', 'go', 'candidates', 'apply', 'collected', 'hosted']",0.012962962962962959,0.0,0.025925925925925918
2017-06-21,Monster helps with high level/skilled recruiting.Review collected by and hosted on G2.com.,It's easy to use and has been around for a very long time.Review collected by and hosted on G2.com.,"We use it for high-skilled positions. I would also suggest buying a few slots, and keep them open for when you need them to save a bit of money.Review collected by and hosted on G2.com.",2.0,"['monster', 'helps', 'high', 'collected', 'hosted', 'easy', 'use', 'around', 'long', 'collected', 'hosted']",0.17208333333333334,0.16,0.18416666666666667
2017-06-15,"As a recruiter I use this service to search and contact candidates. The company I work for also, had posts open job orders on Monster.com as well.Review collected by and hosted on G2.com.","The ""required"" and ""like to have"" options. It narrows down the searches/candidates pool.Review collected by and hosted on G2.com.","If you are idol for 10mins the ""refresh"" button/message pops. Also one can't clarify what a candidates work status is. Many companies are not willing to do visa sponsorship, so one much call a candidate to find this out, rather it being right on the screen.Review collected by and hosted on G2.com.",3.5,"['recruiter', 'use', 'service', 'search', 'contact', 'candidates', 'company', 'work', 'also', 'posts', 'open', 'job', 'orders', 'collected', 'hosted', 'required', 'like', 'options', 'narrows', 'collected', 'hosted']",-0.07777777777777779,0.0,-0.15555555555555559
2017-01-18,We use this all the time for recruitment for The Netherlands and it is NOT worth the moneyReview collected by and hosted on G2.com.,What do I like best?  The fact that *IF* I find someone (which is rare) at least I can tell them that I saw their CV on Monster which lends a bit of legitimacy to it.Review collected by and hosted on G2.com.,"Look at other things first, there are MUCH better deals to be had.Review collected by and hosted on G2.com.",1.0,"['use', 'time', 'recruitment', 'netherlands', 'worth', 'moneyreview', 'collected', 'hosted', 'like', 'best', 'fact', 'find', 'someone', 'rare', 'least', 'tell', 'saw', 'cv', 'monster', 'lends', 'bit', 'legitimacy', 'collected', 'hosted']",0.09166666666666666,-0.15,0.3333333333333333
2017-07-14,We used Monster as a tool to post positions and search for resumes.Review collected by and hosted on G2.com.,Lots of resume ma including older which are sometimes great passive candidatesReview collected by and hosted on G2.com.,They drive away people by posting scams and letting sales reps bother applicants constantly.Review collected by and hosted on G2.com.,1.0,"['used', 'monster', 'tool', 'post', 'positions', 'search', 'collected', 'hosted', 'lots', 'resume', 'including', 'older', 'sometimes', 'great', 'passive', 'candidatesreview', 'collected', 'hosted']",0.24166666666666667,0.0,0.48333333333333334
2017-06-29,Easy document upload and posting optionsReview collected by and hosted on G2.com.,"Easy to post job, it flows through seamlesslyReview collected by and hosted on G2.com.",It's not bad but I think there are better recruitment solutions out thereReview collected by and hosted on G2.com.,3.5,"['easy', 'document', 'upload', 'posting', 'optionsreview', 'collected', 'hosted', 'easy', 'post', 'job', 'flows', 'seamlesslyreview', 'collected', 'hosted']",0.43333333333333335,0.43333333333333335,0.43333333333333335
2017-04-25,Our organization posts most open positions on Monster.  They have an excellent customer service team always willing to go the extra mile to ensure your ad will get the most views.Review collected by and hosted on G2.com.,"It is very easy to post positions on their site, review resumes, and contact applicants.  The auto reply letter to applicants is a great feature!Review collected by and hosted on G2.com.",They are a great company to work with.  Very accommodating and willing to put in the extra effort to ensure you are satisfied with their service.Review collected by and hosted on G2.com.,4.5,"['organization', 'posts', 'open', 'positions', 'monster', 'excellent', 'customer', 'service', 'team', 'always', 'willing', 'go', 'extra', 'mile', 'ensure', 'ad', 'get', 'collected', 'hosted', 'easy', 'post', 'positions', 'site', 'review', 'resumes', 'contact', 'applicants', 'auto', 'reply', 'letter', 'applicants', 'great', 'feature', 'review', 'collected', 'hosted']",0.5283333333333333,0.375,0.6816666666666666
2017-06-27,Monster helped me find candidates who were actively seeking for a job.Review collected by and hosted on G2.com.,Monster lets you know when the last time a candidate has updated their resumes.Review collected by and hosted on G2.com.,The candidate search function is not as user friendly.Review collected by and hosted on G2.com.,4.0,"['monster', 'helped', 'find', 'candidates', 'actively', 'seeking', 'collected', 'hosted', 'monster', 'lets', 'know', 'last', 'time', 'candidate', 'updated', 'collected', 'hosted']",-0.06666666666666667,-0.13333333333333333,0.0
2017-01-25,I work in recruiting and I post jobs and search for candidates on a daily basis.Review collected by and hosted on G2.com.,Ease of use. Monster is very straight forward and has a great user interface.Review collected by and hosted on G2.com.,Need to attract more candidates with in-depth tech skills. For certain types of candidates I have to go to Dice to get the expertise I need.Review collected by and hosted on G2.com.,5.0,"['work', 'recruiting', 'post', 'jobs', 'search', 'candidates', 'daily', 'collected', 'hosted', 'ease', 'use', 'monster', 'straight', 'forward', 'great', 'user', 'collected', 'hosted']",0.265,0.0,0.53
2017-02-13,I use Monster to help assist in my candidate search when recruiting on jobs. I use it to post all of my jobs and will sometimes search the resume database for harder to fill roles. I've also used the site to review job trends in the area.Review collected by and hosted on G2.com.,"I like the ability to connect with candidates very easily. Monster also send periodic emails about trends in the industry, tips for hiring, etc. The site is very easy to navigate as well.Review collected by and hosted on G2.com.","For hard to fill/niche roles, this isn't the best place to go. I have more success finding entry-level/mid-level candidates. The database doesn't have the best resumes to choose from.Review collected by and hosted on G2.com.",2.5,"['use', 'monster', 'help', 'assist', 'candidate', 'search', 'recruiting', 'jobs', 'use', 'post', 'jobs', 'sometimes', 'search', 'resume', 'database', 'harder', 'fill', 'roles', 'also', 'used', 'site', 'review', 'job', 'trends', 'collected', 'hosted', 'like', 'ability', 'connect', 'candidates', 'easily', 'monster', 'also', 'send', 'periodic', 'emails', 'trends', 'industry', 'tips', 'hiring', 'etc', 'site', 'easy', 'navigate', 'collected', 'hosted']",0.2316666666666667,-0.1,0.5633333333333334
2017-01-18,The site has allowed me to find better and further opportunities within the work force.Review collected by and hosted on G2.com.,I like the versatility and functionality of the site and able to do multiple types of searches regarding employers.Review collected by and hosted on G2.com.,"There isnt much that I dislike, its a great site and resource.  Nothing I can say that is a con.Review collected by and hosted on G2.com.",5.0,"['site', 'allowed', 'find', 'better', 'opportunities', 'within', 'work', 'collected', 'hosted', 'like', 'versatility', 'functionality', 'site', 'able', 'multiple', 'types', 'searches', 'regarding', 'collected', 'hosted']",0.25,0.25,0.25
2023-06-08,"Well there are many features on Mosnter used in sourcing a profile , i liked the candidate name search and company name search option . As this is the specific feature which is not present on other job boards.Review collected by and hosted on G2.com.","The message option is quite not user friendly there , if we mail someone from moster and the reply we get is not easy to retrive it should be away with one click . Reply amd mail option are 2 separate options it should be a message for.Review collected by and hosted on G2.com.","the best thing is search a particular candidate with his/her name, for sourcing if i wanna search a particular candidate with the present company i have the option of adding a person name and its company , and his profile is right in front of me if its added on moster. this is reducing my time to seek for updated resume from candidate and directly, I can download it.Review collected by and hosted on G2.com.",4.5,"['well', 'many', 'features', 'mosnter', 'used', 'sourcing', 'profile', 'liked', 'candidate', 'name', 'search', 'company', 'name', 'search', 'option', 'specific', 'feature', 'present', 'job', 'collected', 'hosted', 'message', 'option', 'quite', 'user', 'friendly', 'mail', 'someone', 'moster', 'reply', 'get', 'easy', 'retrive', 'away', 'one', 'click', 'reply', 'amd', 'mail', 'option', 'separate', 'options', 'message', 'collected', 'hosted']",0.13708333333333333,0.195,0.07916666666666666
2023-06-05,"Monster gives the best results, and it has a good interface, and it is a user-friendly portal and easy to use, some times as a recruiter, I need some filters to sort the candidates like experience, skills, location etc, and Monster has all these filters to give desired resultsReview collected by and hosted on G2.com.","The only thing I don't like about the monster is that it doesn't have a contact filter like Dice. This is the only one I don't like. Otherwise, everything is perfect.Review collected by and hosted on G2.com.","Monster is a beneficial platform in recruitment to find a good candidate, and it also helps with filters to sort and find desired candidate for any job requirement.Review collected by and hosted on G2.com.",5.0,"['monster', 'gives', 'best', 'results', 'good', 'interface', 'portal', 'easy', 'use', 'times', 'recruiter', 'need', 'filters', 'sort', 'candidates', 'like', 'experience', 'skills', 'location', 'etc', 'monster', 'filters', 'give', 'desired', 'resultsreview', 'collected', 'hosted', 'thing', 'like', 'monster', 'contact', 'filter', 'like', 'dice', 'one', 'like', 'otherwise', 'everything', 'collected', 'hosted']",0.35555555555555557,0.7111111111111111,0.0
2023-06-05,"Monster is a valuable app; whether required to post a job or find a job, it has various filters to choose from and find the better match for a job or job role from the client.Review collected by and hosted on G2.com.",The monster employer website is lacking somewhere with few filters to find a better matching candidate. It also lack with inteli search option and should check upon improving compared to other job boards.Review collected by and hosted on G2.com.,"Monster Employer helps to find various types of candidates available for different roles and nature, and it also helps to preview the candidate on the same side of page and having good filters to refine searching method.Review collected by and hosted on G2.com.",3.5,"['monster', 'valuable', 'app', 'whether', 'required', 'post', 'job', 'find', 'job', 'various', 'filters', 'choose', 'find', 'better', 'match', 'job', 'job', 'role', 'collected', 'hosted', 'monster', 'employer', 'website', 'lacking', 'somewhere', 'filters', 'find', 'better', 'matching', 'candidate', 'also', 'lack', 'inteli', 'search', 'option', 'check', 'upon', 'improving', 'compared', 'job', 'collected', 'hosted']",0.15416666666666667,0.25,0.05833333333333333
2023-06-06,Portal good for Mid Level IT and Non IT requirements. Filters to find US Citizens and Green Card holders which is recently added in Monster looks to be the appealing optionReview collected by and hosted on G2.com.,Getting requirements in few Domain and Areas looks to be disappointing sometimes when we cannot get some good resumes and find it challenging. Although it can be improved in Future.Review collected by and hosted on G2.com.,"Able to get excellent features and Boolean works smoothly, saving a lot of time.Review collected by and hosted on G2.com.",5.0,"['portal', 'good', 'mid', 'level', 'non', 'requirements', 'filters', 'find', 'us', 'citizens', 'green', 'card', 'holders', 'recently', 'added', 'monster', 'looks', 'appealing', 'optionreview', 'collected', 'hosted', 'getting', 'requirements', 'domain', 'areas', 'looks', 'disappointing', 'sometimes', 'get', 'good', 'resumes', 'find', 'challenging', 'although', 'improved', 'collected', 'hosted']",0.15,0.2,0.09999999999999998
2023-04-04,"What I loved most about the Monster Sourcing Tool was the accuracy of its results. It gave me a list of highly qualified candidates who fit the job requirements perfectly, saving me valuable time and effort. Moreover, the tool allowed me to contact candidates directly through the platform, making the recruitment process streamlined and efficient.Review collected by and hosted on G2.com.","One of the most disliked about the monster is the user interface was clunky and confusing, and it took me a long time to figure out how to use the search filters effectively. Another issue I had with the tool was the lack of customisation options. It was frustrating that I couldn't save my search criteria or set up alerts for new candidates that met my requirements.Review collected by and hosted on G2.com.","One of the best features of the Monster Sourcing Tool is its advanced search functionality. With the tool, recruiters can search for candidates based on specific criteria, such as education, experience, skills, and location. Moreover, the tool allows users to refine their search criteria with Boolean search operators and save their search parameters for future use. This feature saves recruiters time and helps them find highly qualified candidates more efficiently.Review collected by and hosted on G2.com.",4.5,"['loved', 'monster', 'sourcing', 'tool', 'accuracy', 'results', 'gave', 'list', 'highly', 'qualified', 'candidates', 'fit', 'job', 'requirements', 'perfectly', 'saving', 'valuable', 'time', 'effort', 'moreover', 'tool', 'allowed', 'contact', 'candidates', 'directly', 'platform', 'making', 'recruitment', 'process', 'streamlined', 'collected', 'hosted', 'one', 'disliked', 'monster', 'user', 'interface', 'clunky', 'confusing', 'took', 'long', 'time', 'figure', 'use', 'search', 'filters', 'effectively', 'another', 'issue', 'tool', 'lack', 'customisation', 'options', 'frustrating', 'could', 'save', 'search', 'criteria', 'set', 'alerts', 'new', 'candidates', 'met', 'collected', 'hosted']",0.2587878787878788,0.4766666666666666,0.040909090909090895
2023-03-22,Monster is by far one of the most widely reached and powerful recruitment tool when it comes to resume sourcing and to find right talent for right job. It has mass audience reach making it a go-to tool for every recruitment need.Review collected by and hosted on G2.com.,"Ever since I started using monster, it has been the same. No changes in UI or User experience or new features make it less preferble.",Monster has been used a tool to source resumes as well as posting jobs which i have and it has been good so far. Overall its a complete ROI with awesome customer support when required.Review collected by and hosted on G2.com.,4.5,"['monster', 'far', 'one', 'widely', 'reached', 'powerful', 'recruitment', 'tool', 'comes', 'resume', 'sourcing', 'find', 'right', 'talent', 'right', 'job', 'mass', 'audience', 'reach', 'making', 'tool', 'every', 'recruitment', 'collected', 'hosted', 'ever', 'since', 'started', 'using', 'monster', 'changes', 'ui', 'user', 'experience', 'new', 'features', 'make', 'less', 'preferble']",0.10923520923520923,0.22857142857142856,-0.010101010101010102
2023-06-13,It is the best Application for resume sourcing.,"It has all filters to get desired results like resume updates, miles, work permits, job titles etc.",It helps to review the profile first before openingReview collected by and hosted on G2.com.,5.0,"['best', 'application', 'resume', 'sourcing', 'filters', 'get', 'desired', 'results', 'like', 'resume', 'updates', 'miles', 'work', 'permits', 'job', 'titles', 'etc']",0.5,1.0,0.0
2023-03-04,"It is quite useful to have the option of posting several job listings and tracking each one with each applicant. As candidates upload their profiles, it notifies them and offers good screening questions.  It's incredibly simple to paste job keywords into the smart search option.   Sorting comparable profiles is quick and easy. The filter does a great job of showing candidates who have been laid off.Review collected by and hosted on G2.com.","We occasionally get applications or people who aren't qualified, thus we need to incorporate AI. A small number of false profiles can be found in its applicant database.Review collected by and hosted on G2.com.","I've been capable of looking into a lot of candidates because of it. By using several geographic regions and job categories, its filters help locate competent candidates. It's a fantastic platform for everyone who is seeking a job change as well as for employers.Review collected by and hosted on G2.com.",4.5,"['quite', 'useful', 'option', 'posting', 'several', 'job', 'listings', 'tracking', 'one', 'applicant', 'candidates', 'upload', 'profiles', 'notifies', 'offers', 'good', 'screening', 'questions', 'incredibly', 'simple', 'paste', 'job', 'keywords', 'smart', 'search', 'option', 'sorting', 'comparable', 'profiles', 'quick', 'easy', 'filter', 'great', 'job', 'showing', 'candidates', 'laid', 'collected', 'hosted', 'occasionally', 'get', 'applications', 'people', 'qualified', 'thus', 'need', 'incorporate', 'ai', 'small', 'number', 'false', 'profiles', 'found', 'applicant', 'collected', 'hosted']",0.05171957671957668,0.32010582010582006,-0.2166666666666667
2023-05-23,It has a very large database and also very excellent job board for people working on Non -IT or Engineering requirements or searching to fill Engineering roles.Review collected by and hosted on G2.com.,"when it is integrated with Ceipal or Job diva , then sometimes profiles dont get updatedReview collected by and hosted on G2.com.",they are constantly working towards to  increase their database of candidatesReview collected by and hosted on G2.com.,5.0,"['large', 'database', 'also', 'excellent', 'job', 'board', 'people', 'working', 'non', 'engineering', 'requirements', 'searching', 'fill', 'engineering', 'collected', 'hosted', 'integrated', 'ceipal', 'job', 'diva', 'sometimes', 'profiles', 'dont', 'get', 'updatedreview', 'collected', 'hosted']",0.3196428571428571,0.6392857142857142,0.0
